1277
1058
945
826
835
852
900
985
902
929
905
930
803
884
834
919
924
860
829
836
886
872
922
1018
870
944
930
905
1003
960
982
917
876
937
775
1048
943
881
920
1149
879
1063
1016
955
968
946
1076
908
952
991
938
919
1032
1065
974
947
888
990
958
1008
901
991
1003
994
1231
1039
982
736
967
989
1083
877
893
883
841
892
907
934
883
844
822
862
1011
764
1023
1098
949
893
927
881
851
953
850
886
893
756
907
919
864
877
